Year,Economy,Economy Label,CargoType,CargoType Label,Metric tons in millions,Metric tons in millions Footnote,Metric tons in millions Missing value
2010,5222,Central America,20,Total goods discharged,106.142,,
2010,5223,South America,11,Crude oil loaded,151.846,,
2010,5223,South America,12,Other tanker trade loaded,46.6,,
2010,5223,South America,13,Dry cargo loaded,738.492,,
2010,5223,South America,10,Total goods loaded,936.938,,
2010,5223,South America,21,Crude oil discharged,34.813,,
2010,5223,South America,22,Other tanker trade discharged,26.933,,
2010,5223,South America,23,Dry cargo discharged,164.473,,
2010,5223,South America,20,Total goods discharged,226.219,,
2010,5300,Asia,11,Crude oil loaded,935.144,,
2010,5300,Asia,12,Other tanker trade loaded,375.393,,
2010,5300,Asia,13,Dry cargo loaded,2074.456,,
2010,5300,Asia,10,Total goods loaded,3384.992,,
2010,5300,Asia,21,Crude oil discharged,857.718,,
2010,5300,Asia,22,Other tanker trade discharged,411.395,,
2010,5300,Asia,23,Dry cargo discharged,3361.516,,
2010,5300,Asia,20,Total goods discharged,4630.629,,
2010,5310,Central Asia,11,Crude oil loaded,0,,
2010,5310,Central Asia,12,Other tanker trade loaded,0,,
2010,5310,Central Asia,13,Dry cargo loaded,0,,
2010,5310,Central Asia,10,Total goods loaded,0,,
2010,5310,Central Asia,21,Crude oil discharged,0,,
2010,5310,Central Asia,22,Other tanker trade discharged,0,,
2010,5310,Central Asia,23,Dry cargo discharged,0,,
2010,5310,Central Asia,20,Total goods discharged,0,,
2010,5330,Eastern Asia,11,Crude oil loaded,2.5,,
2010,5330,Eastern Asia,12,Other tanker trade loaded,91.703,,
2010,5330,Eastern Asia,13,Dry cargo loaded,789.31,,
2010,5330,Eastern Asia,10,Total goods loaded,883.512,,
2010,5330,Eastern Asia,21,Crude oil discharged,547.061,,
2010,5330,Eastern Asia,22,Other tanker trade discharged,211.887,,
2010,5330,Eastern Asia,23,Dry cargo discharged,2292.14,,
2010,5330,Eastern Asia,20,Total goods discharged,3051.089,,
2010,5350,South-eastern Asia,11,Crude oil loaded,67.826,,
2010,5350,South-eastern Asia,12,Other tanker trade loaded,80.21,,
2010,5350,South-eastern Asia,13,Dry cargo loaded,812.268,,
2010,5350,South-eastern Asia,10,Total goods loaded,960.304,,
2010,5350,South-eastern Asia,21,Crude oil discharged,122.606,,
2010,5350,South-eastern Asia,22,Other tanker trade discharged,107.142,,
2010,5350,South-eastern Asia,23,Dry cargo discharged,335.035,,
2010,5350,South-eastern Asia,20,Total goods discharged,564.783,,
2010,5320,Southern Asia,11,Crude oil loaded,120.65,,
2010,5320,Southern Asia,12,Other tanker trade loaded,46.173,,
2010,5320,Southern Asia,13,Dry cargo loaded,262.989,,
2010,5320,Southern Asia,10,Total goods loaded,429.812,,
2010,5320,Southern Asia,21,Crude oil discharged,153.974,,
2010,5320,Southern Asia,22,Other tanker trade discharged,34.092,,
2010,5320,Southern Asia,23,Dry cargo discharged,391.028,,
2010,5320,Southern Asia,20,Total goods discharged,579.094,,
2010,5340,Western Asia,11,Crude oil loaded,744.168,,
2010,5340,Western Asia,12,Other tanker trade loaded,157.307,,
2010,5340,Western Asia,13,Dry cargo loaded,209.889,,
2010,5340,Western Asia,10,Total goods loaded,1111.364,,
2010,5340,Western Asia,21,Crude oil discharged,34.077,,
2010,5340,Western Asia,22,Other tanker trade discharged,58.274,,
2010,5340,Western Asia,23,Dry cargo discharged,343.312,,
2010,5340,Western Asia,20,Total goods discharged,435.663,,
2010,5400,Europe,11,Crude oil loaded,231.549,,
2010,5400,Europe,12,Other tanker trade loaded,305.912,,
2010,5400,Europe,13,Dry cargo loaded,1025.629,,
2010,5400,Europe,10,Total goods loaded,1563.089,,
2010,5400,Europe,21,Crude oil discharged,481.512,,
2010,5400,Europe,22,Other tanker trade discharged,284.341,,
2010,5400,Europe,23,Dry cargo discharged,1106.403,,
2010,5400,Europe,20,Total goods discharged,1872.257,,
2010,5500,Oceania,11,Crude oil loaded,17.865,,
2010,5500,Oceania,12,Other tanker trade loaded,4.717,,
2010,5500,Oceania,13,Dry cargo loaded,898.767,,
2010,5500,Oceania,10,Total goods loaded,921.348,,
2010,5500,Oceania,21,Crude oil discharged,25.35,,
2010,5500,Oceania,22,Other tanker trade discharged,23.842,,
2010,5500,Oceania,23,Dry cargo discharged,69.155,,
2010,5500,Oceania,20,Total goods discharged,118.347,,
2010,5600,Asia and Oceania,11,Crude oil loaded,953.009,,
2010,5600,Asia and Oceania,12,Other tanker trade loaded,380.109,,
2010,5600,Asia and Oceania,13,Dry cargo loaded,2973.223,,
2010,5600,Asia and Oceania,10,Total goods loaded,4306.341,,
2010,5600,Asia and Oceania,21,Crude oil discharged,883.068,,
2010,5600,Asia and Oceania,22,Other tanker trade discharged,435.237,,
2010,5600,Asia and Oceania,23,Dry cargo discharged,3430.671,,
2010,5600,Asia and Oceania,20,Total goods discharged,4748.976,,
2010,1400,Developing economies,11,Crude oil loaded,1510.877,,
2010,1400,Developing economies,12,Other tanker trade loaded,477.979,,
2010,1400,Developing economies,13,Dry cargo loaded,2804.418,,
2010,1400,Developing economies,10,Total goods loaded,4793.274,,
2010,1400,Developing economies,21,Crude oil discharged,677.41,,
2010,1400,Developing economies,22,Other tanker trade discharged,392.177,,
2010,1400,Developing economies,23,Dry cargo discharged,3018.101,,
2010,1400,Developing economies,20,Total goods discharged,4087.688,,
2010,1410,Developing economies: Africa,11,Crude oil loaded,343.596,,
2010,1410,Developing economies: Africa,12,Other tanker trade loaded,81.523,,
2010,1410,Developing economies: Africa,13,Dry cargo loaded,301.276,,
2010,1410,Developing economies: Africa,10,Total goods loaded,726.395,,
2010,1410,Developing economies: Africa,21,Crude oil discharged,42.02,,
2010,1410,Developing economies: Africa,22,Other tanker trade discharged,39.337,,
2010,1410,Developing economies: Africa,23,Dry cargo discharged,319.35,,
2010,1410,Developing economies: Africa,20,Total goods discharged,400.707,,
2010,1420,Developing economies: Americas,11,Crude oil loaded,230.953,,
2010,1420,Developing economies: Americas,12,Other tanker trade loaded,73.225,,
2010,1420,Developing economies: Americas,13,Dry cargo loaded,825.392,,
2010,1420,Developing economies: Americas,10,Total goods loaded,1129.57,,
2010,1420,Developing economies: Americas,21,Crude oil discharged,69.3,,
2010,1420,Developing economies: Americas,22,Other tanker trade discharged,76.602,,
2010,1420,Developing economies: Americas,23,Dry cargo discharged,262.634,,
2010,1420,Developing economies: Americas,20,Total goods discharged,408.537,,
2010,1460,Developing economies: Asia and Oceania,11,Crude oil loaded,936.329,,
2010,1460,Developing economies: Asia and Oceania,12,Other tanker trade loaded,323.231,,
2010,1460,Developing economies: Asia and Oceania,13,Dry cargo loaded,1677.749,,
2010,1460,Developing economies: Asia and Oceania,10,Total goods loaded,2937.31,,
2010,1460,Developing economies: Asia and Oceania,21,Crude oil discharged,566.089,,
2010,1460,Developing economies: Asia and Oceania,22,Other tanker trade discharged,276.238,,
2010,1460,Developing economies: Asia and Oceania,23,Dry cargo discharged,2436.117,,
2010,1460,Developing economies: Asia and Oceania,20,Total goods discharged,3278.444,,
2010,1430,Developing economies: Asia,11,Crude oil loaded,935.144,,
2010,1430,Developing economies: Asia,12,Other tanker trade loaded,322.836,,
2010,1430,Developing economies: Asia,13,Dry cargo loaded,1672.621,,
2010,1430,Developing economies: Asia,10,Total goods loaded,2930.601,,
2010,1430,Developing economies: Asia,21,Crude oil discharged,565.571,,
2010,1430,Developing economies: Asia,22,Other tanker trade discharged,271.109,,
2010,1430,Developing economies: Asia,23,Dry cargo discharged,2427.892,,
2010,1430,Developing economies: Asia,20,Total goods discharged,3264.571,,
2010,1450,Developing economies: Oceania,11,Crude oil loaded,1.185,,
2010,1450,Developing economies: Oceania,12,Other tanker trade loaded,0.395,,
2010,1450,Developing economies: Oceania,13,Dry cargo loaded,5.128,,
2010,1450,Developing economies: Oceania,10,Total goods loaded,6.709,,
2010,1450,Developing economies: Oceania,21,Crude oil discharged,0.518,,
2010,1450,Developing economies: Oceania,22,Other tanker trade discharged,5.129,,
2010,1450,Developing economies: Oceania,23,Dry cargo discharged,8.225,,
2010,1450,Developing economies: Oceania,20,Total goods discharged,13.873,,
2010,1500,Developed economies,11,Crude oil loaded,273.715,,
2010,1500,Developed economies,12,Other tanker trade loaded,489.737,,
2010,1500,Developed economies,13,Dry cargo loaded,2844.198,,
2010,1500,Developed economies,10,Total goods loaded,3607.65,,
2010,1500,Developed economies,21,Crude oil discharged,1261.976,,
2010,1500,Developed economies,22,Other tanker trade discharged,578.548,,
2010,1500,Developed economies,23,Dry cargo discharged,2435.945,,
2010,1500,Developed economies,20,Total goods discharged,4276.469,,
2010,1520,Developed economies: Americas,11,Crude oil loaded,25.486,,
2010,1520,Developed economies: Americas,12,Other tanker trade loaded,126.948,,
2010,1520,Developed economies: Americas,13,Dry cargo loaded,523.096,,
2010,1520,Developed economies: Americas,10,Total goods loaded,675.53,,
2010,1520,Developed economies: Americas,21,Crude oil discharged,463.484,,
2010,1520,Developed economies: Americas,22,Other tanker trade discharged,135.208,,
2010,1520,Developed economies: Americas,23,Dry cargo discharged,334.987,,
2010,1520,Developed economies: Americas,20,Total goods discharged,933.68,,
2010,1560,Developed economies: Asia and Oceania,11,Crude oil loaded,16.68,,
2010,1560,Developed economies: Asia and Oceania,12,Other tanker trade loaded,56.878,,
2010,1560,Developed economies: Asia and Oceania,13,Dry cargo loaded,1295.473,,
2010,1560,Developed economies: Asia and Oceania,10,Total goods loaded,1369.031,,
2010,1560,Developed economies: Asia and Oceania,21,Crude oil discharged,316.979,,
2010,1560,Developed economies: Asia and Oceania,22,Other tanker trade discharged,158.999,,
2010,1560,Developed economies: Asia and Oceania,23,Dry cargo discharged,994.555,,
2010,1560,Developed economies: Asia and Oceania,20,Total goods discharged,1470.533,,
2010,1530,Developed economies: Asia,11,Crude oil loaded,0,,
2010,1530,Developed economies: Asia,12,Other tanker trade loaded,52.557,,
2010,1530,Developed economies: Asia,13,Dry cargo loaded,401.835,,
2010,1530,Developed economies: Asia,10,Total goods loaded,454.392,,
2010,1530,Developed economies: Asia,21,Crude oil discharged,292.147,,
2010,1530,Developed economies: Asia,22,Other tanker trade discharged,140.286,,
2010,1530,Developed economies: Asia,23,Dry cargo discharged,933.624,,
2010,1530,Developed economies: Asia,20,Total goods discharged,1366.058,,
2010,1550,Developed economies: Oceania,11,Crude oil loaded,16.68,,
2010,1550,Developed economies: Oceania,12,Other tanker trade loaded,4.321,,
2010,1550,Developed economies: Oceania,13,Dry cargo loaded,893.639,,
2010,1550,Developed economies: Oceania,10,Total goods loaded,914.64,,
2010,1550,Developed economies: Oceania,21,Crude oil discharged,24.832,,
2010,1550,Developed economies: Oceania,22,Other tanker trade discharged,18.712,,
2010,1550,Developed economies: Oceania,23,Dry cargo discharged,60.931,,
2010,1550,Developed economies: Oceania,20,Total goods discharged,104.475,,
2010,1540,Developed economies: Europe,11,Crude oil loaded,231.549,,
2010,1540,Developed economies: Europe,12,Other tanker trade loaded,305.912,,
2010,1540,Developed economies: Europe,13,Dry cargo loaded,1025.629,,
2010,1540,Developed economies: Europe,10,Total goods loaded,1563.089,,
2010,1540,Developed economies: Europe,21,Crude oil discharged,481.512,,
2010,1540,Developed economies: Europe,22,Other tanker trade discharged,284.341,,
2010,1540,Developed economies: Europe,23,Dry cargo discharged,1106.403,,
2010,1540,Developed economies: Europe,20,Total goods discharged,1872.257,,
2011,0000,World,11,Crude oil loaded,1750.981,,
2011,0000,World,12,Other tanker trade loaded,1028.474,,
2011,0000,World,13,Dry cargo loaded,5959.098,,
2011,0000,World,10,Total goods loaded,8738.553,,
2011,0000,World,21,Crude oil discharged,1897.015,,
2011,0000,World,22,Other tanker trade discharged,1039.307,,
2011,0000,World,23,Dry cargo discharged,5766.035,,
2011,0000,World,20,Total goods discharged,8702.357,,
2011,5100,Africa,11,Crude oil loaded,338.005,,
2011,5100,Africa,12,Other tanker trade loaded,68.516,,
2011,5100,Africa,13,Dry cargo loaded,321.87,,
2011,5100,Africa,10,Total goods loaded,728.391,,
2011,5100,Africa,21,Crude oil discharged,37.786,,
2011,5100,Africa,22,Other tanker trade discharged,46.312,,
2011,5100,Africa,23,Dry cargo discharged,275.68,,
2011,5100,Africa,20,Total goods discharged,359.777,,
2011,5110,Northern Africa,11,Crude oil loaded,93.709,,
2011,5110,Northern Africa,12,Other tanker trade loaded,41.627,,
2011,5110,Northern Africa,13,Dry cargo loaded,86.12,,
2011,5110,Northern Africa,10,Total goods loaded,221.456,,
2011,5110,Northern Africa,21,Crude oil discharged,8.15,,
2011,5110,Northern Africa,22,Other tanker trade discharged,15.877,,
2011,5110,Northern Africa,23,Dry cargo discharged,135.204,,
2011,5110,Northern Africa,20,Total goods discharged,159.231,,
2011,5120,Sub-Saharan Africa,11,Crude oil loaded,244.296,,
2011,5120,Sub-Saharan Africa,12,Other tanker trade loaded,26.889,,
2011,5120,Sub-Saharan Africa,13,Dry cargo loaded,235.75,,
2011,5120,Sub-Saharan Africa,10,Total goods loaded,506.935,,
2011,5120,Sub-Saharan Africa,21,Crude oil discharged,29.636,,
2011,5120,Sub-Saharan Africa,22,Other tanker trade discharged,30.435,,
2011,5120,Sub-Saharan Africa,23,Dry cargo discharged,140.476,,
2011,5120,Sub-Saharan Africa,20,Total goods discharged,200.547,,
2011,5121,Eastern Africa,11,Crude oil loaded,0,,
2011,5121,Eastern Africa,12,Other tanker trade loaded,0.36,,
2011,5121,Eastern Africa,13,Dry cargo loaded,18.257,,
2011,5121,Eastern Africa,10,Total goods loaded,18.617,,
2011,5121,Eastern Africa,21,Crude oil discharged,1.42,,
2011,5121,Eastern Africa,22,Other tanker trade discharged,8.613,,
2011,5121,Eastern Africa,23,Dry cargo discharged,21.917,,
2011,5121,Eastern Africa,20,Total goods discharged,31.95,,
2011,5122,Middle Africa,11,Crude oil loaded,129.336,,
2011,5122,Middle Africa,12,Other tanker trade loaded,6.015,,
2011,5122,Middle Africa,13,Dry cargo loaded,9.302,,
2011,5122,Middle Africa,10,Total goods loaded,144.653,,
2011,5122,Middle Africa,21,Crude oil discharged,1.42,,
2011,5122,Middle Africa,22,Other tanker trade discharged,3.838,,
2011,5122,Middle Africa,23,Dry cargo discharged,12.028,,
2011,5122,Middle Africa,20,Total goods discharged,17.286,,
2011,5123,Southern Africa,11,Crude oil loaded,0,,
2011,5123,Southern Africa,12,Other tanker trade loaded,2.45,,
2011,5123,Southern Africa,13,Dry cargo loaded,150.741,,
2011,5123,Southern Africa,10,Total goods loaded,153.191,,
2011,5123,Southern Africa,21,Crude oil discharged,21.698,,
2011,5123,Southern Africa,22,Other tanker trade discharged,2.478,,
2011,5123,Southern Africa,23,Dry cargo discharged,26.816,,
2011,5123,Southern Africa,20,Total goods discharged,50.992,,
2011,5124,Western Africa,11,Crude oil loaded,114.96,,
2011,5124,Western Africa,12,Other tanker trade loaded,18.064,,
2011,5124,Western Africa,13,Dry cargo loaded,57.45,,
2011,5124,Western Africa,10,Total goods loaded,190.474,,
2011,5124,Western Africa,21,Crude oil discharged,5.098,,
2011,5124,Western Africa,22,Other tanker trade discharged,15.506,,
2011,5124,Western Africa,23,Dry cargo discharged,79.715,,
2011,5124,Western Africa,20,Total goods discharged,100.318,,
2011,5200,Americas,11,Crude oil loaded,278.084,,
2011,5200,Americas,12,Other tanker trade loaded,232.337,,
2011,5200,Americas,13,Dry cargo loaded,1465.928,,
2011,5200,Americas,10,Total goods loaded,1976.349,,
2011,5200,Americas,21,Crude oil discharged,484.126,,
2011,5200,Americas,22,Other tanker trade discharged,187.753,,
2011,5200,Americas,23,Dry cargo discharged,694.415,,
2011,5200,Americas,20,Total goods discharged,1366.294,,
2011,5210,Northern America,11,Crude oil loaded,24.255,,
2011,5210,Northern America,12,Other tanker trade loaded,154.354,,
2011,5210,Northern America,13,Dry cargo loaded,563.998,,
2011,5210,Northern America,10,Total goods loaded,742.606,,
2011,5210,Northern America,21,Crude oil discharged,413.039,,
2011,5210,Northern America,22,Other tanker trade discharged,113.884,,
2011,5210,Northern America,23,Dry cargo discharged,368.555,,
